"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000226981",0.6762521711767,0.00360605868185108,0.293183017573324,0.884042477254818,NA
"ENSG00000226982",14.8134695625187,0.164126873904849,0.29453442822431,0.253923446671513,0.463260568476842
"ENSG00000226986",127.832942023912,-1.01292331698604,0.219994141723106,3.4255801379748e-07,8.84390892474104e-06
"ENSG00000226990",15.0971113429059,0.0731378685632704,0.284134498448154,0.487145879698649,0.685230987802622
"ENSG00000227001",3.6424443517135,-0.0469173506984308,0.291062418178069,0.492858585234067,NA
"ENSG00000227006",11.4916125882958,0.00816143228014944,0.282689260438757,0.910949349411914,0.960175823244183
"ENSG00000227008",222.030949387969,0.142089455076868,0.328359198749948,0.0573564337909317,0.17307316657412
"ENSG00000227014",22.8632470677728,-0.0705931333833051,0.285320926470831,0.457973769876071,0.661806458962258
"ENSG00000227015",2.92456353810466,0.0681454753346901,0.297684267440795,0.301591995468566,NA
"ENSG00000227016",33.7089756727389,0.114157008349957,0.266992702341493,0.417398753442324,0.627516256464365
"ENSG00000227018",2.88565183166174,0.12832702694429,0.328556200301566,0.0491918531398713,NA
"ENSG00000227036",471.101224052303,1.20866501894082,0.551967602683213,0.000482635581421386,0.00453940742877331
"ENSG00000227039",67.4074299926602,0.0672617675797887,0.227553823422672,0.648820031647424,0.802451251717885
"ENSG00000227043",1.06586100126844,0.0056047914301246,0.292055822693135,0.866253699850595,NA
"ENSG00000227045",1.28989302734201,0.0104697212831199,0.293253772953429,0.589478233966883,NA
"ENSG00000227050",0.974388499973521,0.0146072486236427,0.292607361728342,0.710587815529079,NA
"ENSG00000227051",322.042393362782,0.844136673092697,0.256226923731352,7.08367658013737e-05,0.000925564009931372
"ENSG00000227053",2.23106378253953,-0.0134121889133667,0.291164750402215,0.814342521164575,NA
"ENSG00000227057",755.335204271657,-0.43667620704651,0.172527598932559,0.00306352728658236,0.0194278052114188
"ENSG00000227060",13.2235437592446,0.0633858527557262,0.272199757330111,0.578368782208046,0.754832852530182
"ENSG00000227063",1.48912441011836,-0.0282813848206508,0.292708670426346,0.638015311665851,NA
"ENSG00000227070",15.6641729235494,-0.623037730491471,0.481285094445772,0.0159938388550914,0.0683568608546174
"ENSG00000227071",6.33054130885561,-0.116066627034856,0.303805746608495,0.262194260613016,NA
"ENSG00000227076",3.96634487761576,-0.0221500146097219,0.289753104148537,0.67236156606018,NA
"ENSG00000227081",33.6879351428373,-0.0993318693568851,0.274104631363256,0.437972642767113,0.645660539453199
"ENSG00000227082",2.86637879296485,0.00485439220190381,0.288301477329197,0.928606071616351,NA
"ENSG00000227083",1.28652446151288,-0.0620047198193237,0.302125030867047,0.139340426944771,NA
"ENSG00000227087",2.29603185366694,0.0281022854223794,0.289554528193454,0.61744266814591,NA
"ENSG00000227096",0.866591943695518,0.0060171098973853,0.293180584156685,0.829145675646742,NA
"ENSG00000227097",90.2832637374134,0.112952008905758,0.264720593268369,0.398592355617593,0.610568698342317
"ENSG00000227105",3.48244851704935,-0.00322337217087975,0.280371809467635,0.970237872623246,NA
"ENSG00000227107",19.3362706662747,-0.0327581417525703,0.287972201854875,0.639899001289773,0.796991818022472
"ENSG00000227110",22.4233663163776,-0.158032617971355,0.292715994127389,0.26588880222852,0.477510751459834
"ENSG00000227115",4.36916763543347,-0.0286752898053534,0.285499013221723,0.706449585127128,NA
"ENSG00000227118",17.8411660391345,-0.00237762444151215,0.264683352427451,0.983941358388851,0.993513152425192
"ENSG00000227121",85.5868171101701,1.16114468177774,0.330679572529158,2.85510498198122e-05,0.000425837652151217
"ENSG00000227124",253.746806120765,-0.198082376310936,0.141873728698807,0.108755302847698,0.267709911778409
"ENSG00000227128",26.0429514249857,-0.304454214258523,0.468403624145896,0.0476560669743219,0.152559406219607
"ENSG00000227141",5.34814383167162,-0.0192014070996055,0.275231257604628,0.846100861874542,NA
"ENSG00000227145",20.5646496009119,3.31697746713307,0.71285615853556,3.29156788719592e-07,8.55219120014225e-06
"ENSG00000227155",3.00114533545266,-0.0938290805771616,0.305967277689481,0.211955143312041,NA
"ENSG00000227165",8.68722762089928,-0.166611220646448,0.30934973013248,0.222360640709494,0.42692571485409
"ENSG00000227172",4.30387191712702,-0.150125842352338,0.339516184343747,0.0739576525249908,NA
"ENSG00000227173",9.4881305394523,-0.0095285501863464,0.272659047371467,0.92548473690722,0.966937162072779
"ENSG00000227175",1.24654418793824,0.0550112006860907,0.297139278014166,0.305397229828426,NA
"ENSG00000227176",4.75665094232772,-0.0117012730482344,0.287523183228626,0.878738389633422,NA
"ENSG00000227183",125.623890233239,0.0195072278903374,0.21089196112852,0.89253723970686,0.950121793971868
"ENSG00000227189",8.6324543543941,-0.174608533191551,0.3705239230501,0.0149710808644983,0.0648714950175408
"ENSG00000227191",16.5700146840732,-1.08413780822259,0.833956536792774,0.00876302187953006,0.0435029080324938
"ENSG00000227193",1.23721543053546,-0.0037072750919748,0.291645983356014,0.9944179849629,NA
"ENSG00000227195",12.1080817333608,1.13177015934225,1.57085005339322,0.00728195159622011,0.0376286571687838
"ENSG00000227199",9.61370451396338,0.00791610679763451,0.280865256445634,0.919048878268715,0.964373441179364
"ENSG00000227200",5.24361984062433,-0.0180136794806382,0.273219096537096,0.861554637947649,NA
"ENSG00000227210",19.8897360496077,0.0217501927738021,0.229507353566453,0.878493472994888,0.943179646001273
"ENSG00000227212",2.4601864795264,-0.077219873257168,0.301726088163297,0.209551793176027,NA
"ENSG00000227213",2.47591209018263,-0.0300430070800256,0.29415072748414,0.529272841473354,NA
"ENSG00000227214",80.7147967053669,-0.175202028013154,0.176327687040928,0.221841351793236,0.426290777451742
"ENSG00000227218",7.91032595189266,-0.0702530903446099,0.296495903146139,0.329892597656433,NA
"ENSG00000227230",1.5521835521872,-0.0274944659804223,0.289911361889908,0.64746688595807,NA
"ENSG00000227237",4.64630908371486,0.0705382015892228,0.294847736051475,0.361768302059526,NA
"ENSG00000227252",55.1232704296838,-0.322470967066326,0.229603677077654,0.0587356043876507,0.175930084755943
"ENSG00000227256",23.7460199546967,-0.236460013344821,0.281584912814498,0.165524790527399,0.353648008663033
"ENSG00000227258",38.6340033212709,1.22832533708434,0.362754638405778,4.08772899095982e-05,0.000577906592022839
"ENSG00000227267",1.68864071121405,-0.0492736537898835,0.295085501852587,0.365606529021992,NA
"ENSG00000227268",38.0206152803933,-0.880989232646235,0.325901780931998,0.000553408099062078,0.00501940899122555
"ENSG00000227279",3.20227197666368,0.0189568509155144,0.290101298619722,0.753882389107921,NA
"ENSG00000227288",27.7444184069256,0.0888117732446169,0.256746710659516,0.519878167560111,0.711784200877778
"ENSG00000227292",7.06761740449892,-0.245196865483689,0.398290992043086,0.0732095506109194,NA
"ENSG00000227295",80.7978075067343,1.25473236694603,0.24434188251075,2.06436837442379e-08,7.11822206936909e-07
"ENSG00000227308",26.4487079546822,0.179710575239583,0.325347178097873,0.18715267769519,0.382234120573332
"ENSG00000227309",3.18834961208065,0.0480158440138151,0.298230659293042,0.25819016629935,NA
"ENSG00000227311",1.30059126036137,-0.0114809612208792,0.290009586664008,0.797706027817964,NA
"ENSG00000227321",2.55827986618963,0.0227227914325159,0.287197694161379,0.733464053570781,NA
"ENSG00000227329",3.50583136617394,-0.0576590247384775,0.293049449022379,0.415123531122552,NA
"ENSG00000227331",2.39129702590161,0.0265138880355843,0.287997714123228,0.683334773199082,NA
"ENSG00000227337",4.85372297870916,0.0256319087042373,0.283452751792257,0.730457019349736,NA
"ENSG00000227339",1.45443640158675,0.0536115622907873,0.29560825124799,0.360751399424661,NA
"ENSG00000227344",8.0656648508315,0.473477108593205,0.810409738140352,0.0209899757405898,NA
"ENSG00000227345",699.451900505721,0.0843566265426036,0.0996102947266243,0.366595843104884,0.58156782845647
"ENSG00000227347",54.672325669271,0.353670069040108,0.354196944455689,0.0645768196637314,0.187705503534641
"ENSG00000227354",68.0095438961592,0.115455871138299,0.218614209916549,0.447741359159158,0.653526346013339
"ENSG00000227355",10.7407113773062,-0.190546572426053,0.315624099257966,0.192892546279603,0.389963824059648
"ENSG00000227359",5.56928829545279,0.136172957879818,0.319467967236376,0.177723177985811,NA
"ENSG00000227361",4.97045000177248,0.0602303628287711,0.29718640063277,0.289912048584845,NA
"ENSG00000227370",3.12854974634873,-0.066026280980713,0.297348932688618,0.341819455618609,NA
"ENSG00000227373",2.54257555856234,0.0607061857692204,0.293977822286932,0.383532541129698,NA
"ENSG00000227375",31.6110441468571,-0.0985118155766475,0.223195866024192,0.5147343839886,0.707659044951646
"ENSG00000227376",5.96882390606609,-0.00432748334752553,0.270246686860916,0.969256230226222,NA
"ENSG00000227379",1.6633856587737,0.0377264116971095,0.294467119203204,0.445264139171148,NA
"ENSG00000227382",8.24676128690805,-0.20594605342031,0.342239028774643,0.143602174982473,NA
"ENSG00000227388",6.40815490291862,0.0700618293980791,0.288058330524365,0.461701836607284,NA
"ENSG00000227392",93.7746547806438,-0.0397765341914374,0.294481174082074,0.423520444852745,0.63269936334882
"ENSG00000227398",72.9760176306859,-0.254004067962497,0.214981628389812,0.114256871281736,0.276950052347867
"ENSG00000227400",11.7000220131107,-0.0346687288237722,0.278272020876429,0.743613693169271,0.864176845731258
"ENSG00000227401",1.3411492764107,-0.00947820053404031,0.287518527245212,0.894096743197685,NA
"ENSG00000227403",66.4808473159818,0.0841572712521511,0.244241357433031,0.562980067956755,0.744395327083857
"ENSG00000227407",1.23679513927017,0.0239062443437122,0.29201479207774,0.635879518692723,NA
"ENSG00000227417",3.58618860732395,0.0263105622349111,0.290376224447513,0.592174772394162,NA
"ENSG00000227418",9.66058655610522,-0.143856954867789,0.322687973511137,0.206245252919661,0.406956211159113
"ENSG00000227431",4.22886368728626,-0.179602337012012,0.352766417668015,0.0911704167779025,NA
"ENSG00000227436",2.20367304610547,0.0898207421786093,0.30806081911213,0.179095371202046,NA
"ENSG00000227438",3.16543731878225,0.0188523462894389,0.288841936968525,0.736170259416659,NA
"ENSG00000227440",1.45043941350063,-0.0199263530979138,0.289618915041803,0.743103326322494,NA
"ENSG00000227456",5.54440393764691,0.0642865682065311,0.28520237119028,0.50739228916776,NA
"ENSG00000227467",4.95461327803288,-0.0409074797571295,0.287290988723875,0.56597899619822,NA
"ENSG00000227470",5.56510895708791,0.000235605443262132,0.281702171091233,0.99423046898657,NA
"ENSG00000227473",26.873679824424,-0.277524457270391,0.479473512698753,0.0246249001634553,0.0945360255848587
"ENSG00000227477",26.467233005512,-0.159461483269381,0.246016731653343,0.309557490845315,0.524101886339281
"ENSG00000227482",11.7538903766904,-0.127685989358517,0.305740139911317,0.247315204328258,0.454967606040815
"ENSG00000227486",27.791116142369,-0.186387290707005,0.323221625788842,0.183256405272605,0.378000223671437
"ENSG00000227487",4.48882083572289,-0.123019173822146,0.318618514867465,0.147611078855137,NA
"ENSG00000227492",24.1801836599745,-0.321061183001953,0.398590217164613,0.0749083006017493,0.207903747263573
"ENSG00000227495",8.29841678190616,0.0340514666854982,0.263834181741687,0.774740605456338,NA
"ENSG00000227496",86.7704605957925,-0.779591105097776,0.506228476310404,0.00701778526831644,0.0366828940130086
"ENSG00000227500",1090.96927511149,-0.13573636623406,0.119120981086576,0.21223164419185,0.413884257039782
"ENSG00000227502",3.94491873476821,0.0605583345265719,0.295142808303726,0.352129783398105,NA
"ENSG00000227507",4.79992264946922,-0.0744839409999196,0.300373409385431,0.224498715646073,NA
"ENSG00000227512",2.6398663196303,-0.0329969866725537,0.291806090516193,0.520961684385207,NA
"ENSG00000227525",8.33877677060782,0.0572386679573013,0.28969503646162,0.425987989108062,0.634817242507191
"ENSG00000227527",29.7362601379483,-0.0848726244379949,0.302410787475787,0.246986809137432,0.454797767198893
"ENSG00000227533",40.3359731173723,1.01876728877832,0.340858272705164,0.000198052280996084,0.00216972299654514
"ENSG00000227536",4.35274948278642,-0.0930760804997427,0.293560914804766,0.364533929977666,NA
"ENSG00000227542",12.3428912845456,-0.00129112001402494,0.27280054231545,0.997710542649528,0.999331558252277
"ENSG00000227543",20.5998560475059,-0.0481864273170808,0.249847112703816,0.724020567495383,0.853017664863999
"ENSG00000227581",103.250426348364,-0.074811039749045,0.199314984426179,0.613376872979151,0.778030295971107
"ENSG00000227582",1.8883112709786,0.0291615006599132,0.28769213617695,0.669248282825284,NA
"ENSG00000227583",5.33514960580483,0.0586556142001378,0.280159832368126,0.57044279473227,NA
"ENSG00000227586",6.8845861252033,0.0176847497826661,0.284117873186093,0.802665419681071,NA
"ENSG00000227589",38.5108296737502,0.708967176415369,0.469496853008196,0.00952251161633358,0.0464793609219507
"ENSG00000227591",5.50155681972209,-0.0516630594585358,0.280096906623274,0.601995701575388,NA
"ENSG00000227598",5.94096055277118,-0.196548439194017,0.358593761459044,0.0967777468082821,NA
"ENSG00000227615",132.327609944452,0.00293949264678293,0.259226264486808,0.972856599122824,0.989577748189519
"ENSG00000227619",11.0926622175621,-0.0167013589913283,0.286004483419902,0.806774262897101,0.903800418743317
"ENSG00000227621",30.5921275308129,-0.236111442097365,0.26775652313422,0.160718893081261,0.347245662791543
"ENSG00000227627",30.3546005724641,-0.00889337874845698,0.238688597099035,0.95114467032133,0.979007699115464
"ENSG00000227630",8.22763992611685,0.188568314412635,0.326635901822507,0.172624106846322,NA
"ENSG00000227634",20.2105877074132,2.77867302538186,0.814281155517507,1.61739593338327e-05,0.000256663828929401
"ENSG00000227638",3.84120256073401,-0.109297852792747,0.309449575169917,0.212052418196329,NA
"ENSG00000227640",45.0833603468473,0.393921700222043,0.359092041600684,0.0508361176220016,0.159481988149158
"ENSG00000227646",7.98077942230107,-0.0447169659867412,0.283930225743918,0.598199128399795,NA
"ENSG00000227666",15.1953238978261,0.0287976308903205,0.240302621821071,0.835650836601798,0.920886226088889
"ENSG00000227694",21.9582471610765,0.0231060624515508,0.283228341706732,0.729854569769635,0.8565506650334
"ENSG00000227695",2.26348517260536,0.0045543049329727,0.286147996326131,0.943694911786298,NA
"ENSG00000227698",16.086248546434,-0.0631635388418513,0.251998721142289,0.644247044206077,0.799590348235295
"ENSG00000227702",3.26027083820776,-0.0604288515625154,0.293261500438769,0.395437937987737,NA
"ENSG00000227704",19.3631741547106,0.113149808331887,0.27623021931111,0.392031776428257,0.60461636416166
"ENSG00000227709",8.08606020049792,-0.0883753031942579,0.290165424918203,0.394088112370674,NA
"ENSG00000227712",11.3581546438013,-0.29507117931793,0.443149155116896,0.0589934327464607,0.176546395380111
"ENSG00000227719",8.00681284307954,-0.0399947614733011,0.292463640052452,0.513712861220565,NA
"ENSG00000227725",4.37973798764782,0.0136963102100887,0.280698910923038,0.868401852360492,NA
"ENSG00000227730",1.71780795210971,-0.0394148077180019,0.293312297359308,0.427367270292372,NA
"ENSG00000227733",1.12797780886477,0.0253445729039991,0.289780882118512,0.668067010006912,NA
"ENSG00000227740",2.63371870895158,-0.038551166479077,0.292440669467256,0.476678597284824,NA
"ENSG00000227741",20.5696569047298,-0.0842107486644438,0.271185671201558,0.510317867738533,0.704192274385995
"ENSG00000227747",1.32849252810115,0.00452073827475292,0.288090739825915,0.936591180325005,NA
"ENSG00000227764",18.6407369944484,-0.016611676346322,0.271953952205005,0.888401508380086,0.947612388422941
"ENSG00000227769",0.803461194360483,-0.00229929361652227,0.292524093939407,0.872804834792975,NA
"ENSG00000227773",0.834475205743503,-0.0123009403252687,0.29097400659733,0.809683665590126,NA
"ENSG00000227782",3.92047041410655,0.0279916237447252,0.28558174243564,0.694708648256023,NA
"ENSG00000227788",0.961633221283757,-0.00841815766837509,0.293229392557948,0.834510666208324,NA
"ENSG00000227799",6.86704951170768,-0.154485796943384,0.335864150734396,0.107530246929564,NA
"ENSG00000227811",9.26953404746818,0.222571071681678,0.395968673127991,0.0518262952121017,0.161413678780618
"ENSG00000227827",2.04162812299055,0.0641388911907839,0.297305033040557,0.335118144285925,NA
"ENSG00000227848",9.05677408475104,-0.0812222742583561,0.281510867124755,0.470935021153607,0.671670083451275
"ENSG00000227850",22.4035555839588,0.12581312186594,0.252445705436225,0.401347940748318,0.613215782987973
"ENSG00000227854",3.97683140411799,0.10024216736035,0.310482091243341,0.129663468693826,NA
"ENSG00000227857",38.5029116871628,-0.235703553790731,0.317077271048498,0.147835784015989,0.328552675335513
"ENSG00000227868",8.71196304752879,0.0498442036117067,0.274039278956438,0.643296025638191,0.799105649803642
"ENSG00000227879",2.31632907239913,0.000145542645120472,0.287302395429646,0.996398426100556,NA
"ENSG00000227885",29.2918478068219,0.0458103255078511,0.264338906005076,0.690487023917472,0.831348357145143
"ENSG00000227888",81.2368127415733,0.0504708163199553,0.213512062136065,0.731805586842825,0.857496420846126
"ENSG00000227896",54.8224015581109,0.00611882818536461,0.186861684119266,0.964868918021644,0.985695751055238
"ENSG00000227906",4.53703509591077,-0.0463480043362761,0.293251468060839,0.501360344454749,NA
"ENSG00000227908",34.0291703716149,-0.519270935676291,0.490724851419103,0.0241410237119708,0.0931219162677916
"ENSG00000227934",21.7945439493651,-0.0416623946824705,0.230577753843035,0.774541290178571,0.884413645453433
"ENSG00000227939",142.513941723326,0.0882489576615708,0.228074025730888,0.545067718196647,0.731358505407769
"ENSG00000227945",2.45748316573385,-0.0395039089395711,0.295993870341118,0.397708536904486,NA
"ENSG00000227946",31.439622880137,0.0669345662960387,0.241009416788827,0.63597329455162,0.794244364908419
"ENSG00000227953",35.6894769631643,-0.131072252405135,0.280840965885438,0.337831317046139,0.553324234279579
"ENSG00000227954",11.9806069727363,-0.132844330563694,0.310881114506815,0.230421770688295,0.435943504406461
"ENSG00000227959",41.5664486034662,0.0739337560892594,0.233407920457918,0.613141660522186,0.777992308868712
"ENSG00000227962",2.61514109480937,-0.0138698256312216,0.284096210134981,0.846015981764803,NA
"ENSG00000227963",75.7109078140081,-0.0135432984381013,0.187519561753235,0.925916525080636,0.967214909172814
"ENSG00000227969",2.88974947193228,-0.0565461323210509,0.292564732594949,0.425347620589984,NA
"ENSG00000227972",1.24822350143311,0.0248098074673448,0.289313236951483,0.687706803569402,NA
"ENSG00000227973",36.71626776394,0.107762673414729,0.250022896979946,0.46337978960475,0.666236064639458
"ENSG00000227992",13.1026049057691,0.0789042083985581,0.2900757754738,0.438803406389857,0.646174095721536
"ENSG00000227999",2.85908589808383,-0.0178543485277974,0.292970094532963,0.720038330805784,NA
"ENSG00000228000",8.47561384777671,-0.0303525398467948,0.280844807313077,0.734752247033299,0.85956295075592
"ENSG00000228002",236.514253596734,-0.156281873822293,0.166621979717625,0.259198895644048,0.469433128548253
"ENSG00000228007",12.8890514246055,0.126021592828251,0.313436353145049,0.152756625249858,0.335457770302581
"ENSG00000228010",4.02393570607953,-0.0193598464651723,0.284989988035951,0.794247522400284,NA
"ENSG00000228013",5.11447247923172,-0.0240486766828166,0.280027008713163,0.821684460814737,NA
"ENSG00000228016",2.51212660590333,0.0107095047148923,0.290491250668264,0.84549960305513,NA
"ENSG00000228019",2.02750137234829,-0.0133043091067291,0.293406204784884,0.558647057536838,NA
"ENSG00000228021",2.74800732772719,0.000470636845213459,0.287286784159496,0.99133279417798,NA
"ENSG00000228022",1.63673609526588,-0.0140234985850313,0.291791116075905,0.704591964151327,NA
"ENSG00000228028",1.08846155118153,0.0171848471926746,0.292442289836732,0.638533128425598,NA
"ENSG00000228033",6.19067828542619,0.0221334635673157,0.275163986637965,0.817979908111376,NA
"ENSG00000228037",8.18283181817061,-0.113737894727632,0.313216851265606,0.168546749243408,NA
"ENSG00000228043",27.6094541511586,-0.382893167760793,0.379789978621897,0.0528655317271594,0.163449297485916
"ENSG00000228044",13.6079755903179,0.146167425295463,0.324499740720693,0.183753476077166,0.378483417769957
"ENSG00000228049",4.81419689803154,-0.0533439094479983,0.280935735914958,0.58877955617207,NA
"ENSG00000228050",4.31266161931433,0.127881654763356,0.321366776952285,0.154350817188072,NA
"ENSG00000228057",22.6779815643727,0.00310491640970445,0.268701687463331,0.976992604320081,0.9912197058791
"ENSG00000228058",6.77263677348782,0.0108679757760128,0.287743609029735,0.909112837604399,NA
"ENSG00000228060",7.37427405378547,0.0420822493767512,0.285770225575605,0.605945182844946,NA
"ENSG00000228061",4.24006185628558,-0.0371347472795565,0.288117523141037,0.613308210973466,NA
"ENSG00000228063",148.743692383998,0.349822665641017,0.277061899931615,0.0563249751109128,0.170958866897218
"ENSG00000228065",256.310522515249,-0.257272827794948,0.263977566377183,0.133293622076336,0.306256604310032
"ENSG00000228069",2.19947844159432,0.000426648559454662,0.287507219977274,0.99441300864151,NA
"ENSG00000228071",9.07490527271078,0.0479426816399562,0.280747263542013,0.601823720917182,0.771095334640771
"ENSG00000228072",3.73411204907007,0.00379999133711941,0.281460001203529,0.959688212474102,NA
"ENSG00000228084",15.1045259594105,-0.19622156187321,0.316947382597893,0.187124856422057,0.382215670587382
"ENSG00000228086",2.02211882200045,-0.0147081435926903,0.290080332556556,0.75706025973512,NA
"ENSG00000228100",13.1263929264011,0.16205663275241,0.33007072914827,0.153876747217227,0.33722595555179
"ENSG00000228107",12.1276726489839,0.194252036740885,0.326569493143965,0.166621739521853,0.355022273652343
"ENSG00000228109",39.0093481151045,-0.20076185282399,0.282572279625995,0.210025768017079,0.411409301713369
"ENSG00000228110",16.2992691743217,0.130585594410714,0.323209187272176,0.0631126689138323,0.184906429417055
"ENSG00000228115",4.46278666169535,-0.113454433443226,0.305317075544915,0.243063215241819,NA
"ENSG00000228121",24.5225951465153,-0.118566524744444,0.267673867052197,0.401108874929196,0.613084819801619
"ENSG00000228124",10.5371104322309,-0.0856351791412919,0.281952954989948,0.45545772775332,0.659690324376424
"ENSG00000228125",2.96791190359129,0.082120089755133,0.299199489750028,0.303613431552026,NA
"ENSG00000228126",30.0878799797118,-0.269839134985572,0.29033995353588,0.122208472655956,0.289060477585485
"ENSG00000228133",2.74929006165731,-0.0131604079107905,0.286479080873857,0.840703134448255,NA
"ENSG00000228137",17.6519226937625,0.0875366486470715,0.262223231448647,0.512335467647385,0.705731786432283
"ENSG00000228140",20.6001934559607,-0.366030680377685,0.371918103079877,0.0608538368190026,0.18038910917176
"ENSG00000228149",2.65378563512996,-0.0013846086192358,0.286242188256973,0.985034406855592,NA
"ENSG00000228150",31.7672128734069,-0.963776555057123,0.387073734478293,0.000814977572167868,0.00691693939431919
"ENSG00000228153",2.73339609605503,-0.0475218033122506,0.297528001745485,0.330741671337114,NA
"ENSG00000228158",6.26399707752449,0.0262008292706808,0.274854962157825,0.789956299999889,NA
"ENSG00000228166",3.10729984645482,-0.0797864451780543,0.299609608509749,0.287542710204407,NA
"ENSG00000228169",91.6614351876648,0.336435788131183,0.496621491311596,0.023571385621666,0.091514555169308
"ENSG00000228172",15.3745044426127,0.00337639755709256,0.244408992710181,0.978485927031789,0.991597394746437
"ENSG00000228176",5.11207279666353,0.0156727630726406,0.288330322936704,0.812180197358288,NA
"ENSG00000228192",25.9820588366027,-0.0433679832607655,0.250668948782607,0.745133295976541,0.865183960611849
"ENSG00000228196",16.1680803608443,-0.157803508762632,0.308385484855285,0.222685476709316,0.427267126112829
"ENSG00000228201",9.55160511355124,0.0446712964967687,0.265387521248833,0.705387680185309,0.840778472327744
"ENSG00000228203",12.9784012015055,0.0281862004102255,0.268616083505902,0.800178498174475,0.900032378909938
"ENSG00000228204",0.959579359461583,-0.0469707338402395,0.296249694135818,0.321815545954582,NA
"ENSG00000228205",31.6052860730664,0.0526380369245813,0.258783080698764,0.668443949279295,0.815717335740986
"ENSG00000228212",24.0937599226262,0.100212924631608,0.26367429606214,0.466188214469449,0.668226099849677
"ENSG00000228218",33.8186835421532,-0.101644442003816,0.281893344564756,0.388940392010488,0.601718884795541
"ENSG00000228221",9.7399160928036,-0.0507687425124969,0.278556089046317,0.622909870266706,0.78513993787244
"ENSG00000228223",3.18604345561613,0.0140711409194625,0.284749360631418,0.849950294855891,NA
"ENSG00000228232",860.442992597155,0.900917127933323,0.127956080422784,2.20694773443639e-13,1.86299355640556e-11
"ENSG00000228235",2.94893148569965,0.042884175358176,0.297202917863792,0.296842329566922,NA
"ENSG00000228236",8.94237251919191,0.255756743436515,0.433672872386663,0.0388017225986462,0.131893441027044
"ENSG00000228242",17.4992627705973,-0.0623892779170443,0.273955967528759,0.581386528050126,0.757293147894912
"ENSG00000228251",3.44336556911888,0.0450847160965136,0.284490048559715,0.59627829355015,NA
"ENSG00000228253",13505.1141288067,-1.15876993221096,0.112792557915676,8.39277761590255e-26,2.24661405023581e-23
"ENSG00000228261",7.34093415630021,0.0127525601192834,0.280894024522865,0.875983399445408,NA
"ENSG00000228271",7.0666803786929,0.069050873252814,0.292209282039891,0.392496728349781,NA
"ENSG00000228274",75.313314609493,0.183914620919028,0.246952532580754,0.245846762649797,0.453651386788886
"ENSG00000228278",4.04597039279762,-0.0953608419961127,0.307890728411053,0.24910923555257,NA
"ENSG00000228288",45.0534032917803,3.16643361469349,1.01023635212734,5.2688925547006e-05,0.00072182053961501
"ENSG00000228293",19.9864590109634,-0.277474177483547,0.3268821956942,0.112497237302378,0.273957505816443
"ENSG00000228302",20.6519951281923,-0.0851720262504845,0.29611510278151,0.339861923219678,0.555282069150228
"ENSG00000228305",288.031568794811,-0.324711975533739,0.130517687081041,0.00588744488245008,0.0322754330571817
"ENSG00000228315",277.851272995022,0.161517719456229,0.243234816637745,0.300912866112502,0.51491053479626
"ENSG00000228317",6.27281575113831,-0.0731999037210264,0.281590775606326,0.497225586859773,NA
"ENSG00000228323",14.4903763138785,-0.114702078096152,0.270256857149916,0.408427169640985,0.619473455551753
"ENSG00000228328",6.44845281810634,0.310045616389127,0.548801732270213,0.0146364289736731,NA
"ENSG00000228331",4.09152207918909,-0.0661707151487091,0.292760983283686,0.463646837526972,NA
"ENSG00000228335",136.939416943229,0.253576466438144,0.191533771528367,0.0948733820685844,0.24385395891387
"ENSG00000228340",62.7706514400498,-0.605514577549603,0.287049786042949,0.00493933425815407,0.0283617883567277
"ENSG00000228350",73.2543138943605,0.0832993455064332,0.223566888462837,0.569402941734519,0.748348018210577
"ENSG00000228352",4.27271358142865,0.0200327887778051,0.276287718989585,0.83563438211429,NA
"ENSG00000228363",12.4042389971357,-0.0980496724019879,0.280253274329266,0.426045025408414,0.634817242507191
"ENSG00000228364",1.74225518050197,0.0126236702762885,0.294508738173286,0.273703262187366,NA
"ENSG00000228366",4.77661681568594,-0.00185659047327836,0.272855971977834,0.986642836886233,NA
"ENSG00000228369",0.959272177405265,-0.0211868766387517,0.291491380037774,0.691930478200951,NA
"ENSG00000228384",5.24509225569516,-0.134373491375181,0.31984937949432,0.163721908094664,NA
"ENSG00000228395",10.5526244284942,0.101039750585043,0.294444911214797,0.338006869396556,0.553520075485804
"ENSG00000228397",5.24503989103427,0.116205859176165,0.31106346014204,0.202947939402724,NA
"ENSG00000228404",1.71486383099531,0.00732028852873214,0.287830959542802,0.901992683924866,NA
"ENSG00000228412",53.2697195032327,0.184040824668331,0.229209852276872,0.244049307898147,0.451440181840326
"ENSG00000228414",2.99209814444217,-0.0502601182627092,0.292631170502077,0.441385209697021,NA
"ENSG00000228415",2.57231802063555,-0.00711652000934277,0.287755913110484,0.893187960582582,NA
"ENSG00000228417",2.09892455056972,-0.00395127251535735,0.289284053680189,0.938822260044061,NA
"ENSG00000228426",39.5111903461294,-0.0259490695671508,0.265217403559083,0.828812023312209,0.916849341703648
"ENSG00000228427",3.36040424197406,-0.0165943894524292,0.280289321085012,0.849912607842908,NA
"ENSG00000228436",15.6401254708275,-0.00924026687707412,0.254712687445813,0.946358456304905,0.976799413245407
"ENSG00000228440",2.94215855581422,-0.016671144865046,0.292831774077696,0.741154495732143,NA
"ENSG00000228444",2.91319308159217,0.0249417841859243,0.291604948709816,0.68661233092126,NA
